Plot Title: Thorndyke_DO_july24_deploy,,,
#,"Date Time, GMT-07:00",DO_mgL,Temp_C
2213,8/15/2024 15:00,10.68,15.82
2214,8/15/2024 15:15,10.58,15.58
2215,8/15/2024 15:30,10.08,15.18
2216,8/15/2024 15:45,9.63,14.94
2217,8/15/2024 16:00,9.52,14.82
2218,8/15/2024 16:15,9.5,14.78
2219,8/15/2024 16:30,9.37,14.72
2220,8/15/2024 16:45,9.4,14.68
2221,8/15/2024 17:00,9.49,14.64
2222,8/15/2024 17:15,9.37,14.56
2223,8/15/2024 17:30,9.44,14.68
2224,8/15/2024 17:45,9.32,14.74
2225,8/15/2024 18:00,9.29,14.78
2226,8/15/2024 18:15,9.05,14.86
2227,8/15/2024 18:30,8.9,14.94
2228,8/15/2024 18:45,8.8,15.06
2229,8/15/2024 19:00,8.75,15.28
2230,8/15/2024 19:15,8.71,15.24
2231,8/15/2024 19:30,8.13,15.2
2232,8/15/2024 19:45,7.85,15.18
2233,8/15/2024 20:00,7.81,15.2
2234,8/15/2024 20:15,7.4,15.22
2235,8/15/2024 20:30,7.17,15.24
2236,8/15/2024 20:45,7.06,15.24
2237,8/15/2024 21:00,6.69,15.28
2238,8/15/2024 21:15,6.5,15.34
2239,8/15/2024 21:30,6.79,15.4
2240,8/15/2024 21:45,6.79,15.48
2241,8/15/2024 22:00,6.19,15.54
2242,8/15/2024 22:15,6.31,15.56
2243,8/15/2024 22:30,6.74,15.66
2244,8/15/2024 22:45,7.8,15.84
2245,8/15/2024 23:00,8.29,15.98
2246,8/15/2024 23:15,8.68,16.08
2247,8/15/2024 23:30,8.64,16.12
2248,8/15/2024 23:45,8.77,16.14
2249,8/16/2024 0:00,8.79,16.12
2250,8/16/2024 0:15,8.52,16.1
2251,8/16/2024 0:30,7.86,16.08
2252,8/16/2024 0:45,7.45,16.06
2253,8/16/2024 1:00,7.26,16.06
2254,8/16/2024 1:15,7.3,16.08
2255,8/16/2024 1:30,7.71,16.12
2256,8/16/2024 1:45,8.52,16.16
2257,8/16/2024 2:00,8.86,16.2
2258,8/16/2024 2:15,9.28,16.24
2259,8/16/2024 2:30,9.16,16.24
2260,8/16/2024 2:45,9.11,16.22
2261,8/16/2024 3:00,9.41,16.2
2262,8/16/2024 3:15,9.49,16.16
2263,8/16/2024 3:30,9.57,16.12
2264,8/16/2024 3:45,9.55,16.08
2265,8/16/2024 4:00,9.33,16.08
2266,8/16/2024 4:15,9.11,16.1
2267,8/16/2024 4:30,8.9,16.14
2268,8/16/2024 4:45,8.6,16.18
2269,8/16/2024 5:00,8.29,16.18
2270,8/16/2024 5:15,7.73,16.22
2271,8/16/2024 5:30,7.42,16.22
2272,8/16/2024 5:45,7.06,16.22
2273,8/16/2024 6:00,6.16,16.22
2274,8/16/2024 6:15,4.08,16
2275,8/16/2024 6:30,10.17,14.7
2276,8/16/2024 6:45,10.34,14.04
2277,8/16/2024 7:00,10.11,14.92
2278,8/16/2024 7:15,9.78,16.28
2279,8/16/2024 7:30,9.93,15.78
2280,8/16/2024 7:45,9.97,15.6
2281,8/16/2024 8:00,9.99,15.46
2282,8/16/2024 8:15,10.04,15.58
2283,8/16/2024 8:30,9.87,16.28
2284,8/16/2024 8:45,9.54,17.5
2285,8/16/2024 9:00,9.8,16.42
2286,8/16/2024 9:15,9.94,16.16
2287,8/16/2024 9:30,9.71,17.22
2288,8/16/2024 9:45,9.55,17.86
2289,8/16/2024 10:00,9.49,17.88
2290,8/16/2024 10:15,9.14,19.88
2291,8/16/2024 10:30,8.88,20.9
2292,8/16/2024 10:45,8.78,21.24
2293,8/16/2024 11:00,13.37,18.96
2294,8/16/2024 11:15,13.01,17.62
2295,8/16/2024 11:30,13.4,17.3
2296,8/16/2024 11:45,14.16,17.26
2297,8/16/2024 12:00,13.38,17.08
2298,8/16/2024 12:15,13.81,16.94
2299,8/16/2024 12:30,14.16,16.96
2300,8/16/2024 12:45,14.86,17.04
2301,8/16/2024 13:00,12.76,16.6
2302,8/16/2024 13:15,11.53,16.22
2303,8/16/2024 13:30,11.41,16
2304,8/16/2024 13:45,11.22,15.92
2305,8/16/2024 14:00,11.16,15.88
2306,8/16/2024 14:15,10.91,15.84
2307,8/16/2024 14:30,10.58,15.7
2308,8/16/2024 14:45,10.15,15.46
2309,8/16/2024 15:00,10.12,15.34
2310,8/16/2024 15:15,10.15,15.3
2311,8/16/2024 15:30,10.03,15.3
2312,8/16/2024 15:45,9.96,15.22
2313,8/16/2024 16:00,9.52,15.04
2314,8/16/2024 16:15,9.24,14.68
2315,8/16/2024 16:30,9.14,14.46
2316,8/16/2024 16:45,9.02,14.38
2317,8/16/2024 17:00,8.95,14.28
2318,8/16/2024 17:15,8.93,14.24
2319,8/16/2024 17:30,9,14.22
2320,8/16/2024 17:45,9.06,14.18
2321,8/16/2024 18:00,9.16,14.12
2322,8/16/2024 18:15,9.22,14.08
2323,8/16/2024 18:30,8.98,13.9
2324,8/16/2024 18:45,8.99,13.88
2325,8/16/2024 19:00,8.91,14.06
2326,8/16/2024 19:15,8.82,14.18
2327,8/16/2024 19:30,8.64,14.36
2328,8/16/2024 19:45,8.47,14.44
2329,8/16/2024 20:00,8.58,14.28
2330,8/16/2024 20:15,8.51,14.08
2331,8/16/2024 20:30,8.38,14.08
2332,8/16/2024 20:45,8.22,14.08
2333,8/16/2024 21:00,7.97,14.08
2334,8/16/2024 21:15,7.77,14.1
2335,8/16/2024 21:30,7.62,14.12
2336,8/16/2024 21:45,7.37,14.14
2337,8/16/2024 22:00,6.92,14.18
2338,8/16/2024 22:15,6.55,14.22
2339,8/16/2024 22:30,6.4,14.28
2340,8/16/2024 22:45,6.21,14.28
2341,8/16/2024 23:00,6.02,14.32
2342,8/16/2024 23:15,5.93,14.36
2343,8/16/2024 23:30,5.79,14.36
2344,8/16/2024 23:45,6.38,14.46
2345,8/17/2024 0:00,6.32,14.5
2346,8/17/2024 0:15,6.34,14.52
2347,8/17/2024 0:30,6.07,14.56
2348,8/17/2024 0:45,6.26,14.62
2349,8/17/2024 1:00,5.84,14.62
2350,8/17/2024 1:15,5.16,14.6
2351,8/17/2024 1:30,5.82,14.64
2352,8/17/2024 1:45,6.28,14.72
2353,8/17/2024 2:00,7.12,14.78
2354,8/17/2024 2:15,6.33,14.78
2355,8/17/2024 2:30,7.06,14.8
2356,8/17/2024 2:45,7.56,14.8
2357,8/17/2024 3:00,7.35,14.78
2358,8/17/2024 3:15,7.88,14.8
2359,8/17/2024 3:30,8.16,14.82
2360,8/17/2024 3:45,8.13,14.84
2361,8/17/2024 4:00,8.65,14.86
2362,8/17/2024 4:15,8.72,14.9
2363,8/17/2024 4:30,8.64,14.88
2364,8/17/2024 4:45,8.62,14.84
2365,8/17/2024 5:00,8.54,14.86
2366,8/17/2024 5:15,8.35,14.86
2367,8/17/2024 5:30,8.16,14.86
2368,8/17/2024 5:45,7.74,14.86
2369,8/17/2024 6:00,7.57,14.78
2370,8/17/2024 6:15,7.38,14.74
2371,8/17/2024 6:30,6.83,14.74
2372,8/17/2024 6:45,6.13,14.68
2373,8/17/2024 7:00,6.02,14.26
2374,8/17/2024 7:15,9.72,14.74
2375,8/17/2024 7:30,9.77,15.14
2376,8/17/2024 7:45,9.27,17.2
2377,8/17/2024 8:00,8.64,19.88
2378,8/17/2024 8:15,8.35,21.56
2379,8/17/2024 8:30,8.24,22.78
2380,8/17/2024 8:45,8.47,21.98
2381,8/17/2024 9:00,8.28,22.68
2382,8/17/2024 9:15,8.21,23.1
2383,8/17/2024 9:30,8.06,24.44
2384,8/17/2024 9:45,7.9,25.36
2385,8/17/2024 10:00,7.74,26.5
2386,8/17/2024 10:15,8,25.4
2387,8/17/2024 10:30,7.99,25.96
2388,8/17/2024 10:45,7.79,27.58
2389,8/17/2024 11:00,7.79,27.24
2390,8/17/2024 11:15,7.94,26.62
2391,8/17/2024 11:30,7.95,26.4
2392,8/17/2024 11:45,14.47,26.68
2393,8/17/2024 12:00,15.27,18.82
2394,8/17/2024 12:15,15.77,17.2
2395,8/17/2024 12:30,15.85,16.7
2396,8/17/2024 12:45,16.2,16.42
2397,8/17/2024 13:00,16.61,16.42
2398,8/17/2024 13:15,16.92,16.46
2399,8/17/2024 13:30,16.14,16.52
2400,8/17/2024 13:45,16.5,16.6
2401,8/17/2024 14:00,12.81,16.48
2402,8/17/2024 14:15,11.18,15.8
2403,8/17/2024 14:30,10.91,15.74
2404,8/17/2024 14:45,10.77,15.66
2405,8/17/2024 15:00,10.73,15.64
2406,8/17/2024 15:15,10.24,15.52
2407,8/17/2024 15:30,9.95,15.32
2408,8/17/2024 15:45,9.85,15.24
2409,8/17/2024 16:00,9.61,15.1
2410,8/17/2024 16:15,9.44,14.92
2411,8/17/2024 16:30,9.43,14.88
2412,8/17/2024 16:45,9.47,14.86
2413,8/17/2024 17:00,9.51,14.86
2414,8/17/2024 17:15,9.47,14.84
2415,8/17/2024 17:30,9.49,14.82
2416,8/17/2024 17:45,9.5,14.82
2417,8/17/2024 18:00,9.49,14.84
2418,8/17/2024 18:15,9.5,14.84
2419,8/17/2024 18:30,9.37,14.76
2420,8/17/2024 18:45,9.19,14.62
2421,8/17/2024 19:00,9.18,14.64
2422,8/17/2024 19:15,9.07,14.68
2423,8/17/2024 19:30,9.02,14.7
2424,8/17/2024 19:45,8.97,14.68
2425,8/17/2024 20:00,8.86,14.68
2426,8/17/2024 20:15,8.8,14.66
2427,8/17/2024 20:30,8.9,14.64
2428,8/17/2024 20:45,8.74,14.6
2429,8/17/2024 21:00,8.55,14.6
2430,8/17/2024 21:15,8.65,14.74
2431,8/17/2024 21:30,8.71,14.94
2432,8/17/2024 21:45,8.69,14.98
2433,8/17/2024 22:00,8.47,15
2434,8/17/2024 22:15,8.47,15
2435,8/17/2024 22:30,8.22,15
2436,8/17/2024 22:45,7.55,14.88
2437,8/17/2024 23:00,7.62,14.82
2438,8/17/2024 23:15,7.69,14.8
2439,8/17/2024 23:30,7.83,14.74
2440,8/17/2024 23:45,7.85,14.68
2441,8/18/2024 0:00,7.89,14.62
2442,8/18/2024 0:15,7.97,14.64
2443,8/18/2024 0:30,7.88,14.62
2444,8/18/2024 0:45,7.85,14.58
2445,8/18/2024 1:00,8,14.56
2446,8/18/2024 1:15,8.06,14.46
2447,8/18/2024 1:30,8.02,14.44
2448,8/18/2024 1:45,8.07,14.44
2449,8/18/2024 2:00,8.07,14.42
2450,8/18/2024 2:15,7.89,14.42
2451,8/18/2024 2:30,7.77,14.42
2452,8/18/2024 2:45,7.72,14.42
2453,8/18/2024 3:00,7.57,14.44
2454,8/18/2024 3:15,7.75,14.42
2455,8/18/2024 3:30,7.66,14.4
2456,8/18/2024 3:45,7.64,14.42
2457,8/18/2024 4:00,7.5,14.42
2458,8/18/2024 4:15,7.31,14.42
2459,8/18/2024 4:30,7.37,14.42
2460,8/18/2024 4:45,7.33,14.4
2461,8/18/2024 5:00,7.27,14.34
2462,8/18/2024 5:15,7.59,14.18
2463,8/18/2024 5:30,7.56,14.08
2464,8/18/2024 5:45,7.46,14.02
2465,8/18/2024 6:00,7.35,13.98
2466,8/18/2024 6:15,7.17,13.98
2467,8/18/2024 6:30,6.88,14.04
2468,8/18/2024 6:45,6.68,14.08
2469,8/18/2024 7:00,6.56,14.1
2470,8/18/2024 7:15,6.3,14.18
2471,8/18/2024 7:30,5.93,14.26
2472,8/18/2024 7:45,5.86,14.94
2473,8/18/2024 8:00,8.86,19.84
2474,8/18/2024 8:15,8.24,22.4
2475,8/18/2024 8:30,7.98,24.08
2476,8/18/2024 8:45,8.15,23.24
2477,8/18/2024 9:00,8.24,23.5
2478,8/18/2024 9:15,7.76,24.92
2479,8/18/2024 9:30,8.16,22.96
2480,8/18/2024 9:45,8.3,22.86
2481,8/18/2024 10:00,8.06,24.86
2482,8/18/2024 10:15,7.82,26.58
2483,8/18/2024 10:30,7.56,27.88
2484,8/18/2024 10:45,7.57,27.5
2485,8/18/2024 11:00,7.81,25.9
2486,8/18/2024 11:15,7.92,25.7
2487,8/18/2024 11:30,8.02,25.02
2488,8/18/2024 11:45,8.17,24.28
2489,8/18/2024 12:00,8.26,25.48
2490,8/18/2024 12:15,8.13,25.62
2491,8/18/2024 12:30,8.2,25.22
2492,8/18/2024 12:45,17,22.58
2493,8/18/2024 13:00,19.32,19.38
2494,8/18/2024 13:15,17.08,18.18
2495,8/18/2024 13:30,15.24,17.44
2496,8/18/2024 13:45,13.42,16.92
2497,8/18/2024 14:00,12.37,16.3
2498,8/18/2024 14:15,11.14,16.12
2499,8/18/2024 14:30,10.15,15.26
2500,8/18/2024 14:45,9.78,14.88
2501,8/18/2024 15:00,9.2,14.58
2502,8/18/2024 15:15,9.06,14.42
2503,8/18/2024 15:30,8.72,14.4
2504,8/18/2024 15:45,8.93,14.38
2505,8/18/2024 16:00,8.83,14.28
2506,8/18/2024 16:15,8.42,14.1
2507,8/18/2024 16:30,8.35,14.04
2508,8/18/2024 16:45,8.4,14.12
2509,8/18/2024 17:00,8.39,14.16
2510,8/18/2024 17:15,8.4,14.18
2511,8/18/2024 17:30,8.44,14.16
2512,8/18/2024 17:45,8.44,14.1
2513,8/18/2024 18:00,8.35,13.98
2514,8/18/2024 18:15,8.17,13.8
2515,8/18/2024 18:30,8.2,13.74
2516,8/18/2024 18:45,8.04,13.66
2517,8/18/2024 19:00,7.98,13.58
2518,8/18/2024 19:15,7.92,13.58
2519,8/18/2024 19:30,7.86,13.58
2520,8/18/2024 19:45,7.51,13.34
2521,8/18/2024 20:00,7.45,13.2
2522,8/18/2024 20:15,7.31,13.08
2523,8/18/2024 20:30,7.12,12.98
2524,8/18/2024 20:45,7.02,13
2525,8/18/2024 21:00,7.01,13.02
2526,8/18/2024 21:15,6.79,13.02
2527,8/18/2024 21:30,6.8,13.02
2528,8/18/2024 21:45,7.06,13.06
2529,8/18/2024 22:00,7.02,13.02
2530,8/18/2024 22:15,6.91,13.08
2531,8/18/2024 22:30,7.06,13.12
2532,8/18/2024 22:45,6.97,13.14
2533,8/18/2024 23:00,6.91,13.14
2534,8/18/2024 23:15,6.84,13.1
2535,8/18/2024 23:30,6.74,13.06
2536,8/18/2024 23:45,6.67,13.04
2537,8/19/2024 0:00,6.68,13.02
2538,8/19/2024 0:15,6.8,13.04
2539,8/19/2024 0:30,7.09,13.16
2540,8/19/2024 0:45,7.04,13.24
2541,8/19/2024 1:00,6.66,13.26
2542,8/19/2024 1:15,6.24,13.26
2543,8/19/2024 1:30,6.06,13.16
2544,8/19/2024 1:45,5.82,13.14
2545,8/19/2024 2:00,5.93,13.16
2546,8/19/2024 2:15,6.15,13.22
2547,8/19/2024 2:30,5.49,13.3
2548,8/19/2024 2:45,5.35,13.32
2549,8/19/2024 3:00,5.8,13.32
2550,8/19/2024 3:15,5.9,13.34
2551,8/19/2024 3:30,6.55,13.34
2552,8/19/2024 3:45,6.55,13.38
2553,8/19/2024 4:00,6.19,13.36
2554,8/19/2024 4:15,6.07,13.34
2555,8/19/2024 4:30,6.05,13.3
2556,8/19/2024 4:45,6.23,13.3
2557,8/19/2024 5:00,6.23,13.3
2558,8/19/2024 5:15,6.33,13.28
2559,8/19/2024 5:30,6.32,13.28
2560,8/19/2024 5:45,6.25,13.28
2561,8/19/2024 6:00,6.25,13.28
2562,8/19/2024 6:15,6.31,13.28
2563,8/19/2024 6:30,6.3,13.28
2564,8/19/2024 6:45,6.3,13.26
2565,8/19/2024 7:00,6.34,13.24
2566,8/19/2024 7:15,6.25,13.24
2567,8/19/2024 7:30,6.28,13.22
2568,8/19/2024 7:45,6.26,13.3
2569,8/19/2024 8:00,6.06,13.28
2570,8/19/2024 8:15,6.17,13.42
2571,8/19/2024 8:30,8.09,13.48
2572,8/19/2024 8:45,9.55,17
2573,8/19/2024 9:00,8.28,22.84
2574,8/19/2024 9:15,8.08,23.92
2575,8/19/2024 9:30,7.84,25.36
2576,8/19/2024 9:45,7.65,26.5
2577,8/19/2024 10:00,7.47,27.22
2578,8/19/2024 10:15,7.18,28.56
2579,8/19/2024 10:30,7.19,29.72
2580,8/19/2024 10:45,7.03,31.2
2581,8/19/2024 11:00,7.17,30.9
2582,8/19/2024 11:15,7.32,29.9
2583,8/19/2024 11:30,7.49,29.02
2584,8/19/2024 11:45,7.97,25.72
2585,8/19/2024 12:00,8.11,26.98
2586,8/19/2024 12:15,7.99,27.16
2587,8/19/2024 12:30,8.13,25.62
2588,8/19/2024 12:45,8.17,25.62
2589,8/19/2024 13:00,8.18,25.16
2590,8/19/2024 13:15,17.44,24.14
2591,8/19/2024 13:30,22.16,20.04
2592,8/19/2024 13:45,22.25,18.36
2593,8/19/2024 14:00,17.55,16.9
2594,8/19/2024 14:15,18.03,16.76
2595,8/19/2024 14:30,16.48,16.74
2596,8/19/2024 14:45,13.72,16.6
2597,8/19/2024 15:00,10.84,15.8
2598,8/19/2024 15:15,10,15.52
2599,8/19/2024 15:30,9.5,15.2
2600,8/19/2024 15:45,9.18,14.94
2601,8/19/2024 16:00,8.79,14.76
2602,8/19/2024 16:15,8.69,14.54
2603,8/19/2024 16:30,8.33,14.1
2604,8/19/2024 16:45,8.4,14.14
2605,8/19/2024 17:00,8.56,14.28
2606,8/19/2024 17:15,8.62,14.38
2607,8/19/2024 17:30,8.52,14.32
2608,8/19/2024 17:45,8.48,14.24
2609,8/19/2024 18:00,8.43,14.24
2610,8/19/2024 18:15,8.33,14.18
2611,8/19/2024 18:30,8.26,14.14
2612,8/19/2024 18:45,8.13,14.08
2613,8/19/2024 19:00,8.07,13.94
2614,8/19/2024 19:15,7.98,13.92
2615,8/19/2024 19:30,7.93,13.9
2616,8/19/2024 19:45,7.82,13.92
2617,8/19/2024 20:00,7.72,13.98
2618,8/19/2024 20:15,7.57,14.02
2619,8/19/2024 20:30,7.51,14.02
2620,8/19/2024 20:45,7.42,13.9
2621,8/19/2024 21:00,7.33,13.84
2622,8/19/2024 21:15,7.33,13.94
2623,8/19/2024 21:30,7.21,13.96
2624,8/19/2024 21:45,7.17,13.9
2625,8/19/2024 22:00,6.78,13.78
2626,8/19/2024 22:15,7.01,13.94
2627,8/19/2024 22:30,7.04,14.06
2628,8/19/2024 22:45,7.26,14.1
2629,8/19/2024 23:00,7.15,14.12
2630,8/19/2024 23:15,7.17,14.14
2631,8/19/2024 23:30,7.06,14.16
2632,8/19/2024 23:45,6.97,14.14
2633,8/20/2024 0:00,6.83,14.14
2634,8/20/2024 0:15,6.64,14.12
2635,8/20/2024 0:30,6.83,14
2636,8/20/2024 0:45,6.97,13.84
2637,8/20/2024 1:00,6.94,13.8
2638,8/20/2024 1:15,7.02,13.8
2639,8/20/2024 1:30,6.79,13.8
2640,8/20/2024 1:45,6.82,13.82
2641,8/20/2024 2:00,6.33,13.82
2642,8/20/2024 2:15,6.39,13.82
2643,8/20/2024 2:30,6.42,13.84
2644,8/20/2024 2:45,6.56,13.84
2645,8/20/2024 3:00,6.1,13.84
2646,8/20/2024 3:15,6.57,13.82
2647,8/20/2024 3:30,6.93,13.82
2648,8/20/2024 3:45,6.99,13.8
2649,8/20/2024 4:00,7.18,13.8
2650,8/20/2024 4:15,7.2,13.8
2651,8/20/2024 4:30,7.12,13.82
2652,8/20/2024 4:45,7.06,13.82
2653,8/20/2024 5:00,7.09,13.8
2654,8/20/2024 5:15,7.27,13.74
2655,8/20/2024 5:30,7.36,13.76
2656,8/20/2024 5:45,7.45,13.76
2657,8/20/2024 6:00,7.44,13.74
2658,8/20/2024 6:15,7.37,13.76
2659,8/20/2024 6:30,7.35,13.74
2660,8/20/2024 6:45,7.28,13.76
2661,8/20/2024 7:00,7.06,13.78
2662,8/20/2024 7:15,6.83,13.8
2663,8/20/2024 7:30,7.11,13.82
2664,8/20/2024 7:45,6.91,13.84
2665,8/20/2024 8:00,6.58,13.92
2666,8/20/2024 8:15,6.41,13.96
2667,8/20/2024 8:30,6.39,14
2668,8/20/2024 8:45,6.16,14.12
2669,8/20/2024 9:00,6.7,14.34
2670,8/20/2024 9:15,7.88,14.66
2671,8/20/2024 9:30,7.44,15.02
2672,8/20/2024 9:45,9.93,15.52
2673,8/20/2024 10:00,10.06,15.48
2674,8/20/2024 10:15,9.99,15.72
2675,8/20/2024 10:30,9.93,16.16
2676,8/20/2024 10:45,9.71,17.08
2677,8/20/2024 11:00,9.72,17.1
2678,8/20/2024 11:15,9.84,16.8
2679,8/20/2024 11:30,9.81,17.04
2680,8/20/2024 11:45,9.68,17.5
2681,8/20/2024 12:00,9.54,17.9
2682,8/20/2024 12:15,9.5,18.04
2683,8/20/2024 12:30,9.47,18.08
2684,8/20/2024 12:45,9.41,18.52
