Plot Title: Thorndyke_DO_aug24_deploy,,,
#,"Date Time, GMT-07:00",DO_mgL,Temp_C
2009,9/10/2024 11:00,11.3,15.5
2010,9/10/2024 11:15,11.48,15.54
2011,9/10/2024 11:30,11.67,15.58
2012,9/10/2024 11:45,11.83,15.64
2013,9/10/2024 12:00,11.94,15.72
2014,9/10/2024 12:15,11.96,15.64
2015,9/10/2024 12:30,11.98,15.52
2016,9/10/2024 12:45,12.02,15.48
2017,9/10/2024 13:00,12.52,15.48
2018,9/10/2024 13:15,12.94,15.5
2019,9/10/2024 13:30,12.91,15.5
2020,9/10/2024 13:45,13.42,15.52
2021,9/10/2024 14:00,13.59,15.46
2022,9/10/2024 14:15,13.19,15.42
2023,9/10/2024 14:30,13.32,15.76
2024,9/10/2024 14:45,13.5,15.8
2025,9/10/2024 15:00,13.41,16.02
2026,9/10/2024 15:15,13.81,16.1
2027,9/10/2024 15:30,14.13,16.12
2028,9/10/2024 15:45,14.79,16.28
2029,9/10/2024 16:00,14.63,16.2
2030,9/10/2024 16:15,16.1,16.22
2031,9/10/2024 16:30,16.45,16.2
2032,9/10/2024 16:45,18.3,16.12
2033,9/10/2024 17:00,18.93,16.02
2034,9/10/2024 17:15,18.71,16.08
2035,9/10/2024 17:30,17.34,16.02
2036,9/10/2024 17:45,16.62,16.08
2037,9/10/2024 18:00,15.98,16
2038,9/10/2024 18:15,16.46,15.78
2039,9/10/2024 18:30,15.9,15.96
2040,9/10/2024 18:45,15.02,16.08
2041,9/10/2024 19:00,14.44,16.3
2042,9/10/2024 19:15,13.67,16.52
2043,9/10/2024 19:30,13.07,16.4
2044,9/10/2024 19:45,14.02,16.5
2045,9/10/2024 20:00,13.31,16.56
2046,9/10/2024 20:15,13.05,16.66
2047,9/10/2024 20:30,12.81,16.68
2048,9/10/2024 20:45,12.38,16.7
2049,9/10/2024 21:00,12.4,16.7
2050,9/10/2024 21:15,12.01,16.68
2051,9/10/2024 21:30,12.28,16.6
2052,9/10/2024 21:45,12.17,16.56
2053,9/10/2024 22:00,12.22,16.56
2054,9/10/2024 22:15,12.39,16.58
2055,9/10/2024 22:30,12.12,16.6
2056,9/10/2024 22:45,11.59,16.62
2057,9/10/2024 23:00,11.27,16.66
2058,9/10/2024 23:15,11.58,16.68
2059,9/10/2024 23:30,11.53,16.68
2060,9/10/2024 23:45,11.31,16.66
2061,9/11/2024 0:00,11.13,16.64
2062,9/11/2024 0:15,10.92,16.6
2063,9/11/2024 0:30,10.75,16.6
2064,9/11/2024 0:45,10.49,16.6
2065,9/11/2024 1:00,10.13,16.6
2066,9/11/2024 1:15,9.84,16.6
2067,9/11/2024 1:30,9.81,16.6
2068,9/11/2024 1:45,9.27,16.58
2069,9/11/2024 2:00,8.81,16.6
2070,9/11/2024 2:15,7.35,16.72
2071,9/11/2024 2:30,5.39,16.68
2072,9/11/2024 2:45,4.3,16.66
2073,9/11/2024 3:00,2.47,16.58
2074,9/11/2024 3:15,3.23,16.08
2075,9/11/2024 3:30,5.09,15.52
2076,9/11/2024 3:45,4.51,14.6
2077,9/11/2024 4:00,10.26,14.08
2078,9/11/2024 4:15,10.26,14.12
2079,9/11/2024 4:30,10.27,14.14
2080,9/11/2024 4:45,10.33,13.9
2081,9/11/2024 5:00,10.32,13.94
2082,9/11/2024 5:15,10.32,13.98
2083,9/11/2024 5:30,10.29,14.08
2084,9/11/2024 5:45,5.48,14.44
2085,9/11/2024 6:00,4.64,14.96
2086,9/11/2024 6:15,3.91,15.2
2087,9/11/2024 6:30,3.19,15.44
2088,9/11/2024 6:45,3.28,15.76
2089,9/11/2024 7:00,3.25,15.88
2090,9/11/2024 7:15,3.47,15.92
2091,9/11/2024 7:30,3.64,15.86
2092,9/11/2024 7:45,3.89,15.78
2093,9/11/2024 8:00,6.64,15.88
2094,9/11/2024 8:15,8.56,16.02
2095,9/11/2024 8:30,9.15,16.08
2096,9/11/2024 8:45,9.61,16.12
2097,9/11/2024 9:00,9.95,16.14
2098,9/11/2024 9:15,10.2,16.16
2099,9/11/2024 9:30,10.3,16.16
2100,9/11/2024 9:45,9.95,16.16
2101,9/11/2024 10:00,10.07,16.16
2102,9/11/2024 10:15,10.41,16.18
2103,9/11/2024 10:30,10.91,16.2
2104,9/11/2024 10:45,10.98,16.2
2105,9/11/2024 11:00,11.39,16.2
2106,9/11/2024 11:15,11.39,16.2
2107,9/11/2024 11:30,11.15,15.94
2108,9/11/2024 11:45,11.16,15.78
2109,9/11/2024 12:00,11.12,15.76
2110,9/11/2024 12:15,10.11,15.08
2111,9/11/2024 12:30,9.94,14.8
2112,9/11/2024 12:45,9.87,14.68
2113,9/11/2024 13:00,9.73,14.54
2114,9/11/2024 13:15,9.7,14.46
2115,9/11/2024 13:30,9.59,14.38
2116,9/11/2024 13:45,9.55,14.32
2117,9/11/2024 14:00,9.47,14.26
2118,9/11/2024 14:15,9.44,14.26
2119,9/11/2024 14:30,9.4,14.28
2120,9/11/2024 14:45,9.58,14.28
2121,9/11/2024 15:00,9.75,14.36
2122,9/11/2024 15:15,9.89,14.5
2123,9/11/2024 15:30,9.71,14.7
2124,9/11/2024 15:45,9.95,14.88
2125,9/11/2024 16:00,10.14,15.02
2126,9/11/2024 16:15,10.16,15.1
2127,9/11/2024 16:30,10.16,15.18
2128,9/11/2024 16:45,10.17,15.24
2129,9/11/2024 17:00,10.17,15.3
2130,9/11/2024 17:15,10.46,15.38
2131,9/11/2024 17:30,11.31,15.4
2132,9/11/2024 17:45,11.81,15.4
2133,9/11/2024 18:00,11.85,15.5
2134,9/11/2024 18:15,11.91,15.6
2135,9/11/2024 18:30,11.91,15.62
2136,9/11/2024 18:45,11.85,15.66
2137,9/11/2024 19:00,11.76,15.72
2138,9/11/2024 19:15,11.64,15.74
2139,9/11/2024 19:30,11.45,15.76
2140,9/11/2024 19:45,11.13,15.78
2141,9/11/2024 20:00,10.91,15.8
2142,9/11/2024 20:15,10.57,15.84
2143,9/11/2024 20:30,10.46,15.84
2144,9/11/2024 20:45,10.4,15.88
2145,9/11/2024 21:00,9.73,15.88
2146,9/11/2024 21:15,9.77,15.88
2147,9/11/2024 21:30,9.87,15.88
2148,9/11/2024 21:45,10.73,15.84
2149,9/11/2024 22:00,10.71,15.84
2150,9/11/2024 22:15,10.57,15.82
2151,9/11/2024 22:30,9.51,15.84
2152,9/11/2024 22:45,9.51,15.84
2153,9/11/2024 23:00,9.6,15.84
2154,9/11/2024 23:15,10.43,15.86
2155,9/11/2024 23:30,10.26,15.88
2156,9/11/2024 23:45,9.71,15.88
2157,9/12/2024 0:00,9.44,15.88
2158,9/12/2024 0:15,8.27,15.9
2159,9/12/2024 0:30,8.21,15.9
2160,9/12/2024 0:45,8.3,15.9
2161,9/12/2024 1:00,8.63,15.92
2162,9/12/2024 1:15,7.53,15.9
2163,9/12/2024 1:30,7.37,15.9
2164,9/12/2024 1:45,6.93,15.92
2165,9/12/2024 2:00,6.85,15.92
2166,9/12/2024 2:15,9.04,15.84
2167,9/12/2024 2:30,7.97,15.84
2168,9/12/2024 2:45,7.68,15.82
2169,9/12/2024 3:00,7.28,15.74
2170,9/12/2024 3:15,6.41,15.62
2171,9/12/2024 3:30,6.17,15.4
2172,9/12/2024 3:45,6.26,15.22
2173,9/12/2024 4:00,5.54,15.06
2174,9/12/2024 4:15,3.95,14.56
2175,9/12/2024 4:30,10.64,12.84
2176,9/12/2024 4:45,10.84,12.04
2177,9/12/2024 5:00,10.88,11.7
2178,9/12/2024 5:15,10.95,11.56
2179,9/12/2024 5:30,10.89,11.68
2180,9/12/2024 5:45,10.91,11.68
2181,9/12/2024 6:00,10.93,11.56
2182,9/12/2024 6:15,11,11.32
2183,9/12/2024 6:30,11.02,11.24
2184,9/12/2024 6:45,11.09,10.98
2185,9/12/2024 7:00,11.11,11.02
2186,9/12/2024 7:15,3.81,11.84
2187,9/12/2024 7:30,3.73,13.9
2188,9/12/2024 7:45,4.41,14.48
2189,9/12/2024 8:00,5.17,14.94
2190,9/12/2024 8:15,5.72,15.16
2191,9/12/2024 8:30,7,15.28
2192,9/12/2024 8:45,6.67,15.18
2193,9/12/2024 9:00,7.14,15.12
2194,9/12/2024 9:15,6.99,15.12
2195,9/12/2024 9:30,8.51,15.14
2196,9/12/2024 9:45,10.88,15.54
2197,9/12/2024 10:00,11.32,15.7
2198,9/12/2024 10:15,11.21,15.74
2199,9/12/2024 10:30,11.3,15.78
2200,9/12/2024 10:45,11.33,15.84
2201,9/12/2024 11:00,11.32,15.88
2202,9/12/2024 11:15,11.07,15.86
2203,9/12/2024 11:30,11.33,15.82
2204,9/12/2024 11:45,11.53,15.88
2205,9/12/2024 12:00,11.67,15.92
2206,9/12/2024 12:15,11.77,15.94
2207,9/12/2024 12:30,11.82,15.92
2208,9/12/2024 12:45,11.89,15.94
2209,9/12/2024 13:00,11.76,15.88
2210,9/12/2024 13:15,11.64,15.86
2211,9/12/2024 13:30,11.02,15.46
2212,9/12/2024 13:45,10.96,15.28
2213,9/12/2024 14:00,10.93,15.24
2214,9/12/2024 14:15,10.89,15.26
2215,9/12/2024 14:30,10.94,15.28
2216,9/12/2024 14:45,11.07,15.3
2217,9/12/2024 15:00,10.86,15.38
2218,9/12/2024 15:15,10.96,15.52
2219,9/12/2024 15:30,11.42,15.54
2220,9/12/2024 15:45,11.6,15.6
2221,9/12/2024 16:00,11.73,15.56
2222,9/12/2024 16:15,11.84,15.54
2223,9/12/2024 16:30,12.29,15.56
2224,9/12/2024 16:45,12.11,15.56
2225,9/12/2024 17:00,11.73,15.52
2226,9/12/2024 17:15,11.9,15.5
2227,9/12/2024 17:30,11.83,15.4
2228,9/12/2024 17:45,11.47,15.2
2229,9/12/2024 18:00,11.21,15.12
2230,9/12/2024 18:15,11.15,15.06
2231,9/12/2024 18:30,11.02,14.96
2232,9/12/2024 18:45,10.44,14.82
2233,9/12/2024 19:00,10.13,14.72
2234,9/12/2024 19:15,9.95,14.66
2235,9/12/2024 19:30,9.73,14.64
2236,9/12/2024 19:45,9.43,14.64
2237,9/12/2024 20:00,9,14.62
2238,9/12/2024 20:15,8.89,14.64
2239,9/12/2024 20:30,8.55,14.68
2240,9/12/2024 20:45,8.6,14.7
2241,9/12/2024 21:00,7.99,14.72
2242,9/12/2024 21:15,7.9,14.84
2243,9/12/2024 21:30,8,14.86
2244,9/12/2024 21:45,7.63,14.92
2245,9/12/2024 22:00,8.71,15.02
2246,9/12/2024 22:15,8.74,15.06
2247,9/12/2024 22:30,7.47,15.14
2248,9/12/2024 22:45,7.74,15.2
2249,9/12/2024 23:00,6.77,15.2
2250,9/12/2024 23:15,7.18,15.12
2251,9/12/2024 23:30,6.4,15.08
2252,9/12/2024 23:45,7.26,15.12
2253,9/13/2024 0:00,7.15,15.12
2254,9/13/2024 0:15,8.42,15.1
2255,9/13/2024 0:30,8.78,15.1
2256,9/13/2024 0:45,8.49,15.1
2257,9/13/2024 1:00,8.71,15.12
2258,9/13/2024 1:15,8.28,15.08
2259,9/13/2024 1:30,8.18,15.1
2260,9/13/2024 1:45,7.86,15.06
2261,9/13/2024 2:00,7.66,15.06
2262,9/13/2024 2:15,7.66,15.06
2263,9/13/2024 2:30,7.49,15.06
2264,9/13/2024 2:45,7.6,15.14
2265,9/13/2024 3:00,8.08,15.26
2266,9/13/2024 3:15,7.64,15.28
2267,9/13/2024 3:30,7.05,15.26
2268,9/13/2024 3:45,6.82,15.26
2269,9/13/2024 4:00,6.88,15.26
2270,9/13/2024 4:15,6.52,15.24
2271,9/13/2024 4:30,6.5,15.22
2272,9/13/2024 4:45,6.12,15.18
2273,9/13/2024 5:00,5,15.12
2274,9/13/2024 5:15,2.55,14.7
2275,9/13/2024 5:30,10.42,13.72
2276,9/13/2024 5:45,10.57,13.16
2277,9/13/2024 6:00,10.59,13.06
2278,9/13/2024 6:15,10.62,13.02
2279,9/13/2024 6:30,10.58,13.14
2280,9/13/2024 6:45,10.59,13.12
2281,9/13/2024 7:00,10.59,13.06
2282,9/13/2024 7:15,10.61,13.04
2283,9/13/2024 7:30,10.62,13
2284,9/13/2024 7:45,10.64,12.94
2285,9/13/2024 8:00,10.64,12.92
2286,9/13/2024 8:15,10.62,12.98
2287,9/13/2024 8:30,10.6,13.02
2288,9/13/2024 8:45,7.75,13.18
2289,9/13/2024 9:00,4.35,14.22
2290,9/13/2024 9:15,4.63,14.66
2291,9/13/2024 9:30,5.44,14.76
2292,9/13/2024 9:45,6.4,14.76
2293,9/13/2024 10:00,7.41,14.74
2294,9/13/2024 10:15,8.45,14.78
2295,9/13/2024 10:30,9.06,14.84
2296,9/13/2024 10:45,9.07,14.86
2297,9/13/2024 11:00,9.47,14.9
2298,9/13/2024 11:15,9.67,14.94
2299,9/13/2024 11:30,10.66,15.02
2300,9/13/2024 11:45,10.71,15.08
2301,9/13/2024 12:00,10.76,15.1
2302,9/13/2024 12:15,10.76,15.12
2303,9/13/2024 12:30,10.76,15.14
2304,9/13/2024 12:45,10.66,15.14
2305,9/13/2024 13:00,10.61,15.14
2306,9/13/2024 13:15,10.55,15.12
2307,9/13/2024 13:30,10.67,15.12
2308,9/13/2024 13:45,10.62,15.14
2309,9/13/2024 14:00,10.41,15
2310,9/13/2024 14:15,10.27,14.88
2311,9/13/2024 14:30,10.2,14.8
2312,9/13/2024 14:45,10.14,14.78
2313,9/13/2024 15:00,9.91,14.64
2314,9/13/2024 15:15,9.84,14.56
2315,9/13/2024 15:30,9.79,14.48
2316,9/13/2024 15:45,9.78,14.52
2317,9/13/2024 16:00,8.92,14.26
2318,9/13/2024 16:15,8.45,13.88
2319,9/13/2024 16:30,8.63,13.82
2320,9/13/2024 16:45,8.01,13.88
2321,9/13/2024 17:00,8.38,13.9
2322,9/13/2024 17:15,8.51,13.98
2323,9/13/2024 17:30,8.04,13.98
2324,9/13/2024 17:45,7.27,13.88
2325,9/13/2024 18:00,7.35,13.8
2326,9/13/2024 18:15,7.3,13.8
2327,9/13/2024 18:30,7.24,13.8
2328,9/13/2024 18:45,8.03,14
2329,9/13/2024 19:00,6.84,13.98
2330,9/13/2024 19:15,6.86,14.06
2331,9/13/2024 19:30,6.78,14.04
2332,9/13/2024 19:45,6.68,14.06
2333,9/13/2024 20:00,6.49,14.1
2334,9/13/2024 20:15,6.3,14.12
2335,9/13/2024 20:30,6.25,14.12
2336,9/13/2024 20:45,6.02,14.16
2337,9/13/2024 21:00,6.2,14.18
2338,9/13/2024 21:15,6.02,14.22
2339,9/13/2024 21:30,6.11,14.26
2340,9/13/2024 21:45,5.79,14.34
2341,9/13/2024 22:00,5.75,14.38
2342,9/13/2024 22:15,7.29,14.5
2343,9/13/2024 22:30,5.86,14.42
2344,9/13/2024 22:45,7.69,14.52
2345,9/13/2024 23:00,5.66,14.46
2346,9/13/2024 23:15,6.4,14.5
2347,9/13/2024 23:30,7.3,14.54
2348,9/13/2024 23:45,5.81,14.56
2349,9/14/2024 0:00,6.97,14.6
2350,9/14/2024 0:15,7.13,14.6
2351,9/14/2024 0:30,7.56,14.6
2352,9/14/2024 0:45,5.48,14.56
2353,9/14/2024 1:00,5.93,14.6
2354,9/14/2024 1:15,5.8,14.6
2355,9/14/2024 1:30,5.35,14.6
2356,9/14/2024 1:45,5.39,14.6
2357,9/14/2024 2:00,5.4,14.62
2358,9/14/2024 2:15,4.83,14.62
2359,9/14/2024 2:30,5.25,14.62
2360,9/14/2024 2:45,5.04,14.64
2361,9/14/2024 3:00,5.36,14.64
2362,9/14/2024 3:15,5.16,14.66
2363,9/14/2024 3:30,6.19,14.66
2364,9/14/2024 3:45,7.13,14.66
2365,9/14/2024 4:00,7.84,14.68
2366,9/14/2024 4:15,8.63,14.68
2367,9/14/2024 4:30,7.85,14.68
2368,9/14/2024 4:45,7.41,14.7
2369,9/14/2024 5:00,6.66,14.7
2370,9/14/2024 5:15,6.16,14.7
2371,9/14/2024 5:30,5.57,14.72
2372,9/14/2024 5:45,4.63,14.7
2373,9/14/2024 6:00,3.31,14.68
2374,9/14/2024 6:15,9.69,14.46
2375,9/14/2024 6:30,10.3,14.1
2376,9/14/2024 6:45,10.35,13.92
2377,9/14/2024 7:00,10.38,13.84
2378,9/14/2024 7:15,10.39,13.86
2379,9/14/2024 7:30,10.38,13.88
2380,9/14/2024 7:45,10.33,14.06
2381,9/14/2024 8:00,10.26,14.32
2382,9/14/2024 8:15,10.17,14.64
2383,9/14/2024 8:30,10.13,14.84
2384,9/14/2024 8:45,10.04,15.14
2385,9/14/2024 9:00,10.05,15.1
2386,9/14/2024 9:15,10.11,14.9
2387,9/14/2024 9:30,10.05,15.18
2388,9/14/2024 9:45,9.99,15.34
2389,9/14/2024 10:00,13.88,15.48
2390,9/14/2024 10:15,13.79,15.28
2391,9/14/2024 10:30,10.89,15.18
2392,9/14/2024 10:45,11.2,15.16
2393,9/14/2024 11:00,11.33,15.14
2394,9/14/2024 11:15,12.14,15.16
2395,9/14/2024 11:30,13.43,15.3
2396,9/14/2024 11:45,13.17,15.34
2397,9/14/2024 12:00,12.51,15.42
2398,9/14/2024 12:15,11.78,15.3
2399,9/14/2024 12:30,11.32,15.16
2400,9/14/2024 12:45,10.6,14.92
2401,9/14/2024 13:00,10.44,14.78
2402,9/14/2024 13:15,10.13,14.66
2403,9/14/2024 13:30,10.07,14.6
2404,9/14/2024 13:45,10,14.5
2405,9/14/2024 14:00,9.68,14.42
2406,9/14/2024 14:15,9.66,14.42
2407,9/14/2024 14:30,9.7,14.44
2408,9/14/2024 14:45,9.58,14.38
2409,9/14/2024 15:00,9.46,14.3
2410,9/14/2024 15:15,9.28,14.24
2411,9/14/2024 15:30,9.23,14.22
2412,9/14/2024 15:45,9.15,14.16
2413,9/14/2024 16:00,9.16,14.12
2414,9/14/2024 16:15,9.25,14.14
2415,9/14/2024 16:30,9.27,14.16
2416,9/14/2024 16:45,9.22,14.14
2417,9/14/2024 17:00,9.08,14.06
2418,9/14/2024 17:15,9.04,14.04
2419,9/14/2024 17:30,9.05,14.04
2420,9/14/2024 17:45,9.09,14.04
2421,9/14/2024 18:00,9.16,14.06
2422,9/14/2024 18:15,9,14.08
2423,9/14/2024 18:30,8.98,14.02
2424,9/14/2024 18:45,8.78,14.02
2425,9/14/2024 19:00,8.64,14.02
2426,9/14/2024 19:15,8.43,14
2427,9/14/2024 19:30,8.42,14.02
2428,9/14/2024 19:45,8.28,14.04
2429,9/14/2024 20:00,8.46,14.06
2430,9/14/2024 20:15,7.54,14.06
2431,9/14/2024 20:30,7.53,14.1
2432,9/14/2024 20:45,7.67,14.12
2433,9/14/2024 21:00,7.23,14.12
2434,9/14/2024 21:15,7.09,14.12
2435,9/14/2024 21:30,7.44,14.16
2436,9/14/2024 21:45,7.06,14.18
2437,9/14/2024 22:00,7.21,14.2
2438,9/14/2024 22:15,6.79,14.22
2439,9/14/2024 22:30,6.83,14.22
2440,9/14/2024 22:45,6.43,14.24
2441,9/14/2024 23:00,6.7,14.26
2442,9/14/2024 23:15,7.18,14.3
2443,9/14/2024 23:30,7.37,14.36
2444,9/14/2024 23:45,7.55,14.42
2445,9/15/2024 0:00,7.44,14.44
2446,9/15/2024 0:15,7.32,14.46
2447,9/15/2024 0:30,6.76,14.46
2448,9/15/2024 0:45,8.29,14.48
2449,9/15/2024 1:00,6.56,14.48
2450,9/15/2024 1:15,6.1,14.46
2451,9/15/2024 1:30,5.88,14.46
2452,9/15/2024 1:45,5.04,14.46
2453,9/15/2024 2:00,5.4,14.46
2454,9/15/2024 2:15,5.25,14.46
2455,9/15/2024 2:30,5.28,14.46
2456,9/15/2024 2:45,5.82,14.48
2457,9/15/2024 3:00,6.03,14.48
2458,9/15/2024 3:15,7.31,14.46
2459,9/15/2024 3:30,7.28,14.44
2460,9/15/2024 3:45,7.88,14.42
2461,9/15/2024 4:00,7.83,14.42
2462,9/15/2024 4:15,6.96,14.42
2463,9/15/2024 4:30,6.51,14.4
2464,9/15/2024 4:45,6.32,14.4
2465,9/15/2024 5:00,6.26,14.38
2466,9/15/2024 5:15,6.48,14.36
2467,9/15/2024 5:30,6.29,14.4
2468,9/15/2024 5:45,6.07,14.4
2469,9/15/2024 6:00,5.78,14.4
2470,9/15/2024 6:15,5.26,14.4
2471,9/15/2024 6:30,4.69,14.4
2472,9/15/2024 6:45,3.99,14.34
2473,9/15/2024 7:00,5.18,13.94
2474,9/15/2024 7:15,10.57,12.98
2475,9/15/2024 7:30,10.65,12.8
2476,9/15/2024 7:45,10.65,12.78
2477,9/15/2024 8:00,10.61,13
2478,9/15/2024 8:15,10.59,13.08
2479,9/15/2024 8:30,10.6,13.02
2480,9/15/2024 8:45,10.47,13.46
2481,9/15/2024 9:00,10.29,14.28
2482,9/15/2024 9:15,10,15.22
2483,9/15/2024 9:30,9.38,17.5
2484,9/15/2024 9:45,8.7,20.64
2485,9/15/2024 10:00,8.61,21
2486,9/15/2024 10:15,8.57,21.58
2487,9/15/2024 10:30,9.13,18.84
2488,9/15/2024 10:45,9.31,18.3
2489,9/15/2024 11:00,9.44,17.74
2490,9/15/2024 11:15,16.13,16.02
2491,9/15/2024 11:30,13.15,15.28
2492,9/15/2024 11:45,12.1,14.76
2493,9/15/2024 12:00,12.37,14.56
2494,9/15/2024 12:15,13.58,14.68
2495,9/15/2024 12:30,13.07,14.66
2496,9/15/2024 12:45,13.02,14.64
2497,9/15/2024 13:00,13.56,14.76
2498,9/15/2024 13:15,14.09,14.88
2499,9/15/2024 13:30,12.97,14.82
2500,9/15/2024 13:45,12.79,14.7
2501,9/15/2024 14:00,12.48,14.66
2502,9/15/2024 14:15,10.94,14.44
2503,9/15/2024 14:30,10.46,14.36
2504,9/15/2024 14:45,9.69,14.06
2505,9/15/2024 15:00,9.08,13.84
2506,9/15/2024 15:15,8.6,13.54
2507,9/15/2024 15:30,7.92,13.3
2508,9/15/2024 15:45,7.53,13.02
2509,9/15/2024 16:00,7.75,13.08
2510,9/15/2024 16:15,8.13,13.28
2511,9/15/2024 16:30,8.51,13.5
2512,9/15/2024 16:45,8.88,13.7
2513,9/15/2024 17:00,8.97,13.78
2514,9/15/2024 17:15,8.91,13.74
2515,9/15/2024 17:30,8.92,13.72
2516,9/15/2024 17:45,8.93,13.72
2517,9/15/2024 18:00,8.78,13.66
2518,9/15/2024 18:15,8.78,13.68
2519,9/15/2024 18:30,8.72,13.7
2520,9/15/2024 18:45,8.86,13.74
2521,9/15/2024 19:00,8.79,13.8
2522,9/15/2024 19:15,8.46,13.74
2523,9/15/2024 19:30,8.35,13.72
2524,9/15/2024 19:45,8.26,13.7
2525,9/15/2024 20:00,8.16,13.7
2526,9/15/2024 20:15,8.12,13.7
2527,9/15/2024 20:30,8.19,13.72
2528,9/15/2024 20:45,7.66,13.72
2529,9/15/2024 21:00,6.79,13.72
2530,9/15/2024 21:15,6.65,13.72
2531,9/15/2024 21:30,6.39,13.72
2532,9/15/2024 21:45,6.1,13.74
2533,9/15/2024 22:00,5.84,13.74
2534,9/15/2024 22:15,7.17,13.74
2535,9/15/2024 22:30,6.97,13.74
2536,9/15/2024 22:45,7.36,13.74
2537,9/15/2024 23:00,7.55,13.72
2538,9/15/2024 23:15,7.53,13.7
2539,9/15/2024 23:30,7.6,13.68
2540,9/15/2024 23:45,7.46,13.68
2541,9/16/2024 0:00,7.42,13.66
2542,9/16/2024 0:15,7.48,13.64
2543,9/16/2024 0:30,7.66,13.64
2544,9/16/2024 0:45,7.79,13.62
2545,9/16/2024 1:00,7.49,13.6
2546,9/16/2024 1:15,7.38,13.58
2547,9/16/2024 1:30,6.96,13.54
2548,9/16/2024 1:45,7.33,13.52
2549,9/16/2024 2:00,7.81,13.52
2550,9/16/2024 2:15,8.22,13.58
2551,9/16/2024 2:30,8.28,13.62
2552,9/16/2024 2:45,8.16,13.62
2553,9/16/2024 3:00,8.21,13.54
2554,9/16/2024 3:15,8.15,13.5
2555,9/16/2024 3:30,8.03,13.5
2556,9/16/2024 3:45,7.99,13.5
2557,9/16/2024 4:00,7.91,13.5
2558,9/16/2024 4:15,7.88,13.5
2559,9/16/2024 4:30,7.69,13.48
2560,9/16/2024 4:45,7.47,13.48
2561,9/16/2024 5:00,7.64,13.46
2562,9/16/2024 5:15,7.51,13.42
2563,9/16/2024 5:30,7.59,13.4
2564,9/16/2024 5:45,7.47,13.4
2565,9/16/2024 6:00,7.26,13.38
2566,9/16/2024 6:15,6.92,13.38
2567,9/16/2024 6:30,6.64,13.4
2568,9/16/2024 6:45,6.2,13.32
2569,9/16/2024 7:00,5.91,13.16
2570,9/16/2024 7:15,5.68,13.26
2571,9/16/2024 7:30,5.34,13.14
2572,9/16/2024 7:45,5.82,12.62
2573,9/16/2024 8:00,9.14,17.46
2574,9/16/2024 8:15,8.55,20.4
2575,9/16/2024 8:30,8.65,19.58
2576,9/16/2024 8:45,8.2,22
2577,9/16/2024 9:00,8,23.02
2578,9/16/2024 9:15,7.91,23.54
2579,9/16/2024 9:30,8.09,23.22
2580,9/16/2024 9:45,8.21,22.96
2581,9/16/2024 10:00,8.06,24.18
2582,9/16/2024 10:15,7.81,25.76
2583,9/16/2024 10:30,8.03,24.72
2584,9/16/2024 10:45,8.55,22.22
2585,9/16/2024 11:00,8.84,21.04
2586,9/16/2024 11:15,9.31,19.06
2587,9/16/2024 11:30,9.68,17.6
2588,9/16/2024 11:45,9.82,17.02
2589,9/16/2024 12:00,19.94,16.62
2590,9/16/2024 12:15,19.3,16.06
2591,9/16/2024 12:30,17.53,15.38
2592,9/16/2024 12:45,15.96,15.04
2593,9/16/2024 13:00,14.45,14.76
2594,9/16/2024 13:15,12.37,14.38
2595,9/16/2024 13:30,11.77,14.22
2596,9/16/2024 13:45,11.95,14.32
2597,9/16/2024 14:00,12.3,14.46
2598,9/16/2024 14:15,12.24,14.52
2599,9/16/2024 14:30,10.33,14.04
2600,9/16/2024 14:45,10.67,14.08
2601,9/16/2024 15:00,9.85,13.88
2602,9/16/2024 15:15,9.59,13.74
2603,9/16/2024 15:30,9.34,13.66
2604,9/16/2024 15:45,8.79,13.58
2605,9/16/2024 16:00,8.63,13.44
2606,9/16/2024 16:15,8.7,13.5
2607,9/16/2024 16:30,8.84,13.6
2608,9/16/2024 16:45,8.84,13.62
2609,9/16/2024 17:00,8.84,13.62
2610,9/16/2024 17:15,8.82,13.62
2611,9/16/2024 17:30,8.77,13.58
2612,9/16/2024 17:45,8.7,13.52
2613,9/16/2024 18:00,8.6,13.44
2614,9/16/2024 18:15,8.54,13.44
2615,9/16/2024 18:30,8.46,13.44
2616,9/16/2024 18:45,8.42,13.42
2617,9/16/2024 19:00,7.39,13.08
2618,9/16/2024 19:15,6.93,12.7
2619,9/16/2024 19:30,6.7,12.58
2620,9/16/2024 19:45,6.53,12.58
2621,9/16/2024 20:00,7.64,12.86
2622,9/16/2024 20:15,6.95,12.86
2623,9/16/2024 20:30,6.94,12.88
2624,9/16/2024 20:45,6.86,12.94
2625,9/16/2024 21:00,6.76,12.96
2626,9/16/2024 21:15,6.35,12.94
2627,9/16/2024 21:30,6.29,12.94
2628,9/16/2024 21:45,6.35,12.96
2629,9/16/2024 22:00,6.52,12.98
2630,9/16/2024 22:15,6.57,12.98
2631,9/16/2024 22:30,6.5,13
2632,9/16/2024 22:45,6.38,13.02
2633,9/16/2024 23:00,6.51,13.04
2634,9/16/2024 23:15,6.58,13.04
2635,9/16/2024 23:30,6.56,13.02
2636,9/16/2024 23:45,6.6,12.98
2637,9/17/2024 0:00,6.97,12.96
2638,9/17/2024 0:15,7.04,13
2639,9/17/2024 0:30,7.26,12.98
2640,9/17/2024 0:45,7.32,12.96
2641,9/17/2024 1:00,7.27,12.94
2642,9/17/2024 1:15,7.27,12.9
2643,9/17/2024 1:30,7.11,12.9
